game_name,content,score,at
Nikke,"please developer ini kenapa di arena sering force close mulu klo mulai battle. dulu ga ada masalah kyk gini, kok sekarang keluar lg keluar lg. device ku bisa main di setting medium, sementara yg gua pake settingan low ini paling low rata kiri gameplay gpp di medium smooth tapi battle arena aj forced close",3,2025-04-26 09:04:13
Nikke,"entah mengapa belum main tapi udah kena bug yang dimana loading screen opennya lama, pas mau download data masa masih aja stuck di 5/7, kalaupun ter-Download pasti lama buanget padahal buat download data game lain lebih cepet",1,2025-04-24 22:34:01
Nikke,"gameplay menarik, desain karakter bagus pergerakan nya juga halus, game yg cocok untuk jangka panjang karna sangat memakan waktu apalagi buat player f2p, hanya saja untuk loading screen ketika baru masuk apk tolong jangan terlalu lama sangat bosan menunggu nya🙃",5,2025-04-24 19:45:54
Nikke,"Setiap Login Make Wifi Nga Bisa Masuk Ngestuk Di Lobi Mulu, Padahan Jaringan Wifi Gw Bagus Banget. Untuk Developer Di Perbaikin Gamenya Masa Udah 2Tahun Lebi Tapi Masala Kya Gini Nga Di Perbaikin..... (-_-)",1,2025-04-24 19:26:39
Nikke,"ga bisa masuk ke dalam game padahal coba di game lain lancar""ajah tolong perbaiki",3,2025-04-24 16:22:17
Nikke,gem nya mantap aku suka main gem ini aku berharap semoga gem ini tidak terlalu kikir karena kekurangan gem ini cuma ia kikir,5,2025-04-24 15:56:05
Nikke,Ini knp update an 2.5 anniversary ini kok tertunda terus ya soalnya udh pake wifi trus data seluler tetep gabisa udh dipencet berkali-kali ttp gabisa plss ini knp,3,2025-04-24 14:48:04
Nikke,"Gamenya sudah bagus dari segi cerita, event dan karakter nya, dan tolong developer untuk membuat subtitle Indonesia, karna itu sangat membantu player yang berasal dari indonesia, Terimakasih.",4,2025-04-24 13:39:34
Nikke,game yang bagus,5,2025-04-24 12:10:33
Nikke,asik bener,5,2025-04-24 11:06:29
Nikke,"Sistem gacha game ini agak kurang jelas masa rate off 9 kali yang bener aja, berharap ada guarantee di pity berapa gitu",5,2025-04-24 09:57:33
Nikke,"Salah satu game bagus yg gw mainin. Minus nya satu, Loading screen pas Masuk Story/Campaig/Event/Dll entah kenapa Lelet di HP ada delay 10-30detik. bahkan bisa satu menit *mungkin HP agak kentang (128/8🗿), tapi yah ni game Yg Bagus dan seru buat di mainin.",5,2025-04-24 08:02:45
Nikke,"setiap update, selalu ada bug yang sangat merugikan, seperti chara yang tidak bisa dibuka, saat masuk ke pertempuran terjadi crash pada game, stage yang tidak bisa dibuka, boss yang tidak ter-Download sepenuhnya, dan lain sebagainya. tolong diperbaiki, saya lelah meng uninstal dan menginstal game ini berulang kali gara-gara download data yang tidak lengkap menyebabkan bug yang sangat merugikan untuk game ini",1,2025-04-24 07:05:04
Nikke,"jangan bikin kesal bisa?,kenapa game mu punya masalah yang bikin orang gak betah main, loading game mu kelamaan aku sudah memakai jaringan 4G dan dekat dengan sumber jaringannya dan kamu masih menyarankan untuk gunakan 4G, jika kamu malas untuk menanggapi para pemain untuk apa kamu mengeluarkan game ini?",1,2025-04-24 06:36:10
Nikke,gem terbaik,5,2025-04-24 00:21:10
Nikke,"ada bug tidak bisa buka fitur nikke dibagian kiri bawah layar untuk melihat daftar karakter yg kita punya, dan ada beberapa fitur lain yang juga tidak bisa dibuka, bug tetap ada mulai awal install sampai sekarang",2,2025-04-23 10:07:16
Nikke,kenapa pas mau mulai battle malah keluar ke lobby ada tulisan disconnect from server,1,2025-04-22 21:32:44
Nikke,"user mobile sudah tidak bisa lagi bersaing dengan pc, ini sebenarnya game mobile apa pc LUCU!!!",1,2025-04-22 17:24:04
Nikke,"gamenya bagus, cocok untuk dimainkan anak kecil berumur 10 tahun dan yang pasti tidak ada adegan vulgar 😀 sangat cocok di mainkan saat bersama keluarga❤️❤️❤️",5,2025-04-22 11:18:27
Nikke,download data tidak bisa padahal penyimpanan dan jaringan aman. loading selalu di 5/7 tidak berjalan,1,2025-04-22 10:54:58
Nikke,"Banyak bug, game tambah berat, Gacha rate juga menurun",5,2025-04-22 00:18:34
Nikke,"selalu stuck di 5/7,mau pake data atau wifi sama aja nunggu lama juga gk jalan-jalan",1,2025-04-21 17:04:14
Nikke,"game apaan, mau login gak bisa katanya gak bisa membaca informasi user. udah kontak kustomer servis gak ada jawaban udah 1 hari lebih",1,2025-04-21 01:46:23
Nikke,entah kenapa saat download data tiba tiba stuck terus saat relog malah gamasuk,1,2025-04-20 17:42:40
Nikke,sekarang tidak bisa download game ini memakai device 5/64,2,2025-04-19 09:16:21
Nikke,bagus banget wak. geal geol,5,2025-04-19 04:48:44
Nikke,"saat saya ingin masuk ke menu recruitment, selalu connectic to server...lalu tiba tiba force close dengan sendiri nya....sementara untuk menu yg lain di lobby lancar saja untuk masuk. mungkin ada bantuan?",3,2025-04-16 11:45:10
Nikke,bagus tapi pas mau masuk game agak lama,4,2025-04-15 17:44:51
Nikke,"Tambahin bahasa Indonesia, game nya sedang maintenance atau ngebug? saya sudah coba Menganti jaringan wifi ke 4G tetap aja disconnecting for server tolong di perbaiki saya ingin segera memainkan nya kembali!",4,2025-04-14 18:31:07
Nikke,gema jam yang bagus dan menyenangkan Saya sangat suka cerita karakter yang berbeda sama Yuni,4,2025-04-13 20:33:21
Nikke,buagus,5,2025-04-13 18:56:46
Nikke,gemenya bagus tapi tolang support buat hp kentang,5,2025-04-13 10:34:39
Nikke,ini namanya pekob berkedok game,5,2025-04-12 16:16:48
Nikke,"Tolong perbaiki masalah login yang begitu lambat, loginnya benar benar lambat sampai perlu waktu lebih dari 2-4 menit padahal jaringan yang digunakan bagus sedangkan login ke game lain hanya memerlukan waktu kurang dari 1 menit dengan jaringan yang sama",2,2025-04-12 10:54:13
Nikke,Aku rasa game ini mulai kikir dan serakah. Rate gacha sungguh hancur tak sesuai dengan banner. Apakah kalian ingin kehilangan komandan lama kalian yg masih bermain nikke?,1,2025-04-11 22:25:40
Nikke,game nya forclose saat mau pili karakter di nikke,5,2025-04-10 22:57:15
Nikke,"tolong di fix bug download, saat saya mau login saya harus download data, pada hal saya sudah download Semua data yang ada di game",3,2025-04-10 18:01:55
Nikke,tolong kenapa saat saya menunggu loading di 5/7 selalu freeze mana bekun selesai download data udh freeze trs tolong perbaiki,2,2025-04-10 16:19:54
Nikke,"gak bisa donlpad file gamenya gimana maksudnya ini, stuck loading mulu, awalan bisa kedua kali sampai seterusnya masih gak bisa, tolong di atasi",2,2025-04-10 03:40:59
Nikke,kenapa stiap ingin log-in pasti harus stuk dulu di 57?? Why? kenapa tidak langsung saja?,3,2025-04-08 12:12:17
Nikke,"ini gamenya udah baguss, tetapiii Loadingnya kebanyakannn",4,2025-04-08 09:37:58
Nikke,"loading lama, bug stack download",3,2025-04-07 23:26:32
Nikke,seru cuman kurang free to play aja hrus ekstra sabar buat player gratisan wk,4,2025-04-07 13:27:28
Nikke,beri opsi untuk device yang landscape jadi tidak hanya potrait,3,2025-04-05 19:18:51
Nikke,tolong buatin sistem dowload data secara otomatis di luar game.saya bosan menunggu tanpa apa apa,1,2025-04-05 19:12:54
Nikke,"Ga jelas , Ga bisa masuk padahal 8/256 .",1,2025-04-05 16:01:11
Nikke,"oke saya sudah menemukan masalah nya, saya harus menginstal ulang data sebanyak 10gb lagi:v, tapi masalahnya sudah hilang",5,2025-04-05 10:05:02
Nikke,"sering bug saat mendownload data dalam, tolong di perbaiki",1,2025-04-05 06:15:09
Nikke,"Kepada pihak developer, saya mengalami stuck saat mengunduh data game yang mana selalu berhenti kalo sudah mendekati 50% dan itu tidak mau melanjutkan unduh data, padahal di patch sebelum-sebelumnya saya masih bisa mengunduh secara normal, mohon semisal ada bug tolong di perbaiki, terima kasih",1,2025-04-05 01:09:13
Nikke,"dari awal sampek sekarang gk tau bug ato apa masak login doang bisa sampe 5-20 menit,tolong lah kalo gini males buat main",2,2025-04-04 00:51:24
Nikke,"Download data susah banget,padahal sinyal bagus,perbanyak bansoslah min",3,2025-04-03 18:08:48
Nikke,terdapat bug gem hilang saat gacha koneksi jelek gem tersebut hilang dan reward gacha pun ga ada,1,2025-04-03 14:53:31
Nikke,Stuck di loading 5/7 udh 3 kali tetap aja sama stuck 5/7 Tolong di perbaiki segera development!!!,1,2025-04-03 04:57:36
Nikke,"let the stars be the judgement. admin.. kenapa setiap ganti voice menjadi bahasa jepang, setiap login kembali malah menjadi bahasa inggris lagi ya?",5,2025-04-02 22:50:33
Nikke,ngestuck pas loading ke 4 trus woe jaringan padahal bagus pake wifi -_-,3,2025-04-02 19:17:38
Nikke,tambahin fitur ambaraton,5,2025-04-02 16:54:57
Nikke,"game nya bagus tapi pas login itu 1/7 bukan? saya login dan kadang"" stuck login di 5/7 tolong di perbaiki untuk login nya biar cepat login",4,2025-04-02 12:32:02
Nikke,aku suka😈😈,5,2025-04-02 08:58:17
Nikke,"Game berjalan dengan baik, tapi loading ke dalam gamenya lumayan lama. Mungkin device saya (Helio G85, 6/128) terlalu kentang.",3,2025-04-02 06:04:32
Nikke,game ini lumayan. tapi game ini juga menguras ram hp saya,4,2025-04-01 15:37:55
Nikke,"jujur gua masih bingung main nih game entah itu upgrade karakter, skil dan lain².. dan juga minus nya loading yang lama butuh 3-4 menit digua buat login.. tolong developer perbaiki loading yg lama",3,2025-04-01 08:55:47
Nikke,"mohon perbaiki untuk di game ini sewaktu login malah stuck di ""additional conten"" mau download full data pas keluar sebentar,masuk game lagi malah stuck di ""additional content"" gitu aja terus sampai ngga bisa main mohon perbaiki untuk bagian ini dari pihak developer padahal gamenya bagus tapi malah kaya gini",1,2025-03-31 15:39:05
Nikke,Download lama maju mundur GK selasai²,5,2025-03-31 04:14:08
Nikke,mantap membuat ngaceng,5,2025-03-28 19:10:02
Nikke,boleh boleh,4,2025-03-28 08:45:55
Nikke,"2 bulan ini, Rate gacha event banner sampah! ngaco banget. Pull 60 ga dapet karakter di event banner malah dapet SSR yg lain sampe 4kali. Bukankah itu termasuk penipuan Rate gacha. Siap2 aja kena sanksi kek starseed. benar-benar merugikan player pantes aja makin sepi.",1,2025-03-28 07:23:06
Nikke,"Untuk gameplay dan lain lain sudah cukup bagus,karena adanya karakter yg cukup bagus bagus,tapi menurut saya ada satu kurang, yaitu tidak adanya sub Indonesia, karena itu kami player Indonesia agak kesusahan untuk memahami story,skill karakter, dan lain lain, semoga kedepannya developer menambahkan sub Indonesia 😊",4,2025-03-28 03:59:11
Nikke,game nya bagus menurut ku udah perfect lah cuman masalah nya kadang force close,3,2025-03-28 02:20:34
Nikke,lama amat maintenance nya dari pagi ketemu pagi ini bisa jadi..,2,2025-03-27 23:14:07
Nikke,saran loading jangan lama kalau gak lama udah bintang lima dan ini cuman masalah loding nya,3,2025-03-27 22:42:37
Nikke,gameenyaa okee mantapp kerenn dan characternyaa terlaluu mengoda seleraa untuk gameplay sihh kerenn gess bisa ganti karakter storynya jugaa mantepp tapii kalau update gak ngotak ukuranya ber GB GB hp gw gak muat nanggung game see keren inii cuman untuk load screenya bisa dipercepat siket yee biar agak gak lama nungguin in gamenyaa dan perkiraan saja nih game kalau mau full data kurang lebih sekitar 12GB an lahh yaa kalau di hp akuu saran aja gess kalau mau main game ini pake hp8/128 ajaaa,5,2025-03-27 18:53:18
Nikke,gameplay ny bagus dan cepat ditanggapi keluhan saya,5,2025-03-27 16:44:28
Nikke,tambahin bahasa indonesia kek gensin ada bahasa indo nya coba game ini ada pasti rame yg maen soalnya nya ceritanya menarik tapi ndak bisa bahaso inggris,4,2025-03-27 13:16:30
Nikke,"Tiap update, updatenya gak ngotak 1-3 gigabyte per patch baru baik update game maupun update patch terbaru. Sangat di sayangkan hal semacam ini masih hal yang lumrah, padahal gamenya cuman isinya tembak2an doang",1,2025-03-27 12:11:17
Nikke,gausah ditambah bahasa indo ntar banyak yg fomo,5,2025-03-27 11:03:16
Nikke,"game nya bagus, tapi tambahin fitur pernikahan sama hamil dong biar gw kasih bintang 5",4,2025-03-27 11:01:31
Nikke,"game ini menawarkan gameplay yang mudah dipelajari namun punya kedalaman strategi, terutama dalam team building dan manajemen skill. elemen fanservice dan cerita sangat menarik. Namun, sistem gacha bisa cukup grindy, terutama untuk pemain F2P. Banyak event juga.",5,2025-03-27 10:43:28
Nikke,Banyak Sekali Karakter Yang belakangnya ditutup dengan Jas/Jaket Saya Gak terlalu suka,4,2025-03-27 10:12:17
Nikke,"Shift Up atau Developer,saya sangat berterima kasih karena kalian sudah membuat game dengan Gameplay yang simple,Storynya bagus,Karakternya juga bagus,dan OST nya juga Bagus,pokoknya ini game emang mantap,tapi ada satu kekurangan yaitu tolong Gem dibuat jadi agak lebih mudah didapatkan supaya player F2P seperti saya bisa gacha tanpa harus Grinding gem dalam waktu yang cukup lama",5,2025-03-27 09:57:51
Nikke,update nya masih eror terus nggak bisa masuk ke gemnya disuruh ke play store,3,2025-03-27 09:52:41
Nikke,"thank you, ternyata aku salah dengan metode login ku, dikarenakan menggunakan email yang sama, hanya saja aku salah metode login nya, thank youu 😄",5,2025-03-27 01:08:45
Nikke,soalnya sesuatu bangett,5,2025-03-26 04:03:47
Nikke,game bug baru install gk bisa dowload data stack 57% padahal jaringan internet bagus,1,2025-03-26 03:00:13
Nikke,nih game saya kasih bintang 1 dulu bisa ga min loginnya di percepat kan dah itu aja semua nya game nya bagus,1,2025-03-25 08:28:52
Nikke,baru instal udah disuruh unduh file aja udah lama banget lagi tolong kurangi angka unduh nya,1,2025-03-24 06:39:33
Nikke,"ok terimakasih karna sudah mau mendengarkan, game nya bagus tapi masih ada bug yang harus diperhatikan, terima kasih nikke semoga semakin berkembang 😁👍",5,2025-03-23 22:12:29
Nikke,"Kapan ya bisa ada mode jalan2 di map kecil nya nikke😅, biar bisa menikmati pemandangan charnya, lokasi2 sekelilingnya (kek game rpg), Biar ga liat gambar idle doang, Atau minimal bisa diputar kebelakang lah kek skin2 game moba, Minimal mapnya 10 meter persegi atau 20 meter, asal buat keliling dengan nikke kita.",5,2025-03-23 11:25:35
Nikke,udah perfect tapi tambahin pengaturan pov agar pemain bisa menyesuaikan sendiri karena karakternya terlalu dekat saat menembak jadi gak keliatan musuhnya,5,2025-03-23 05:36:56
Nikke,"pas udh selesai dowload itu kok tiba"" keluar? tolong perbaikin bug ini yah",2,2025-03-22 21:28:04
Nikke,"game nya bagus, tapi tolong tambah bahasa Indonesia 🙏",4,2025-03-22 14:30:35
Nikke,Nice karna udah ada fitur download di latar belakang gua download lagi ni game,5,2025-03-22 01:42:36
Nikke,"disconnected terus dari server,padahal di server global loh,terus pas pindah ke server Asia Tenggara (SEA) yang harusnya mendingan tapi malah makin parah",1,2025-03-21 16:02:36
Nikke,gamenya sering fore close gak tau kenapa padhal device saya bagus tapi sedangkan di hp satu saya yang jadul itu tidak pernah fore close sudah banyak cara yang saya coba untuk mengatasinya tapi tetap sama saja,3,2025-03-21 06:20:48
Nikke,game bagus untuk anak anak menuju Indonesia emas 😍😍😍,5,2025-03-19 19:36:25
Nikke,"tolong perbaikan dev.., loading scren kelamaan 🙏",3,2025-03-19 04:59:32
Nikke,"Nyoba gamenya karna penasaran sama ""Plot"" nya malah beneran stay karena beneran menarik Plot Story nya. Positif (+): - Story bagus naratif nya straightforward - Top tier VA (EN) , musik, sfx - Desain karakter, latar, animasi, idle keren semua - Ramah F2P Kekurangan (-): - Opening loading-nya lama - Data game numpuk setelah beberapa patch update harus re-instal buat hapus data lama - Sering disconect tanpa sebab (solusinya off and on in data seluler/Wi-Fi) - UI perlu waktu biar terbiasa",4,2025-03-18 07:13:34
Nikke,"bagus bet, tapi kekurangan game ini cuma di tampilan loading nya, kenapa banyak sekali loading screen. tolong di minim/dikurangi. atau loading screen nya di cepatkan",4,2025-03-17 21:59:41
Nikke,"Saya sangat suka game ini, hanya saja tolong loading saat masuk game di percepat. Loading untuk masuk sangat lama",5,2025-03-17 17:17:10
Nikke,Download stuck 3gb ram tersisa 40 GB jaringan bagus stuck loading 5.7,1,2025-03-17 15:20:54
Nikke,ngeri gamenya kurang dibuka lagi bajunya,5,2025-03-17 07:56:40
Nikke,mantap tobrut2,5,2025-03-17 05:37:54
Nikke,"Bagus game nya ,dan pertahanan ini seperti rutin update dan optimal untuk server maupun game nya karena game ini punya potensi besar dan menguntungkan bagi developer jika melakukan seperti itu",5,2025-03-16 12:28:25
Nikke,Story nya bagus bahkan ada animasi layaknya anime yg membuat game ini makin keren,5,2025-03-15 13:24:54
Nikke,server saya gk mau main di champions,1,2025-03-15 01:21:00
Nikke,Tentang grafik sih mirip blue archive tapi versi agak baguslah dan overall udah bagus,5,2025-03-14 20:51:42
Nikke,"terjadi lagi, setiap habis update di playstore pasti ngga bisa login, berhenti di 4/7 (43) add catalouge path (tgl 14 maret) setiap beberapa ssat pas udah bisa login, pas mau perang pasti keluar dari game terus, gimana solusinya ?",3,2025-03-14 15:37:49
Nikke,dear nikke Adain fitur rotation dong gak enak layar tegak enakan layar tidur,5,2025-03-14 10:20:10
Nikke,Favorit item viper di misi ke ketiga bug dan bug nya tiba tiba begitu dan tidak bisa keluar bisakah di diperbaiki bug nya 😭,4,2025-03-13 22:13:37
